id_order;reference;id_customer;total_paid;payment;current_state;date_add
7074;CHFLTHLLO;25411;117300.000000;"Webpay Plus REST";4;"2025-05-10 00:05:39"
7073;XBHGZISHY;25411;107000.000000;"Webpay Plus REST";4;"2025-05-09 23:57:56"
7072;CDXRWKTOL;25411;102000.000000;"Webpay Plus REST";4;"2025-05-09 23:41:15"
7071;WEHEWOXUW;43718;136800.000000;"Webpay Plus REST";4;"2025-05-09 23:18:49"
7070;HYDEDCRWK;37163;72135.000000;"Pagos por transferencia bancaria";4;"2025-05-09 21:33:54"
7069;YAVDOXOXE;43687;65385.000000;"Webpay Plus REST";4;"2025-05-09 21:06:59"
7068;HVKGEWSJY;38534;105170.000000;"Webpay Plus REST";4;"2025-05-09 20:56:24"
7067;TRUHOWEJK;27158;61248.000000;"Webpay Plus REST";4;"2025-05-09 20:23:47"
7066;ISHDSUIHJ;43720;132500.000000;"Webpay Plus REST";4;"2025-05-09 19:04:23"
7065;LTIBJFOJM;23690;65449.000000;"Pagos por transferencia bancaria";4;"2025-05-09 17:48:51"
7064;JUHZQYFHW;43722;62932.000000;"Webpay Plus REST";4;"2025-05-09 17:27:26"
7063;BNUEXQPCX;43673;58231.000000;"Webpay Plus REST";4;"2025-05-09 17:18:52"
7062;BBQLUZVGD;40325;139600.000000;"Pagos por transferencia bancaria";4;"2025-05-09 16:28:58"
7061;MBEZVMDMR;43512;67406.000000;"Pagos por transferencia bancaria";4;"2025-05-09 16:09:52"
7060;CMNRIGMKU;42452;123800.000000;"Webpay Plus REST";4;"2025-05-09 15:55:32"
7059;EUAIWNWJD;43717;58935.000000;"Webpay Plus REST";4;"2025-05-09 14:35:10"
7058;EFTQPZLCQ;38116;57902.000000;"Webpay Plus REST";4;"2025-05-09 12:30:11"
7057;YWYJTWTAU;29677;170960.000000;"Pagos por transferencia bancaria";6;"2025-05-09 11:38:04"
7056;HOILEKNLK;32110;56525.000000;"Pagos por transferencia bancaria";6;"2025-05-09 11:22:20"
7055;LCPIHZFDF;29677;543680.000000;"Pagos por transferencia bancaria";6;"2025-05-09 11:15:02"
7054;BELLYCBPQ;29677;772304.000000;"Pagos por transferencia bancaria";6;"2025-05-09 10:45:53"
7053;ATFDOJHSJ;43716;56935.000000;"Webpay Plus REST";4;"2025-05-09 09:32:45"
7052;QGZYQHSUL;43715;262200.000000;"Pagos por transferencia bancaria";6;"2025-05-09 02:51:59"
7051;RUMZPCLVD;43712;78735.000000;"Webpay Plus REST";4;"2025-05-09 00:12:05"
7050;KENQFEENF;43074;136850.000000;"Pagos por transferencia bancaria";4;"2025-05-08 22:27:29"
7049;QCWYZWGHW;43378;62955.000000;"Webpay Plus REST";4;"2025-05-08 21:37:47"
7048;WPBTZWUFO;43527;185000.000000;"Webpay Plus REST";4;"2025-05-08 20:57:23"
7047;FYLROCCDG;43695;256000.000000;"Webpay Plus REST";4;"2025-05-08 20:26:51"
7046;NVBRMOLSG;5165;100100.000000;"Webpay Plus REST";4;"2025-05-08 19:54:34"
7045;AAITTHCBC;29677;389920.000000;"Pagos por transferencia bancaria";6;"2025-05-08 17:45:40"
7044;NKJKIGMKW;42634;103869.000000;"Webpay Plus REST";4;"2025-05-08 17:40:27"
7043;FABQANFJN;29677;888888.000000;"Pagos por transferencia bancaria";6;"2025-05-08 17:00:47"
7042;DWGKZLRWJ;29677;213840.000000;"Pagos por transferencia bancaria";6;"2025-05-08 16:24:41"
7041;SARRDMSSW;33422;320560.000000;"Webpay Plus REST";4;"2025-05-08 16:16:06"
7040;LSPWLZLUP;15288;101800.000000;"Webpay Plus REST";4;"2025-05-08 16:12:26"
7039;IWRHFHREJ;29677;642240.000000;"Pagos por transferencia bancaria";6;"2025-05-08 16:00:33"
7038;ZPYNQVWHF;15288;102115.000000;"Pagos por transferencia bancaria";6;"2025-05-08 15:54:16"
7037;GKBVGCSTE;29677;408400.000000;"Pagos por transferencia bancaria";6;"2025-05-08 15:39:35"
7036;GKCVEAFUD;29677;285424.000000;"Pagos por transferencia bancaria";6;"2025-05-08 15:20:03"
7035;TCBWTWVJC;11975;143400.000000;"Webpay Plus REST";4;"2025-05-08 15:03:58"
7034;VPDDPBVIH;43689;144000.000000;"Webpay Plus REST";4;"2025-05-08 14:46:57"
7033;FDROEGWFP;29677;826968.000000;"Pagos por transferencia bancaria";6;"2025-05-08 14:46:06"
7032;HYFDGADOK;43053;361840.000000;"Webpay Plus REST";4;"2025-05-08 13:59:38"
7031;COIYLDHZE;42634;100069.000000;"Webpay Plus REST";4;"2025-05-08 12:49:10"
7030;YGHUVSRXA;37538;122300.000000;"Webpay Plus REST";4;"2025-05-08 12:40:31"
7029;WFIXPKNJX;11855;137000.000000;"Webpay Plus REST";4;"2025-05-08 11:38:49"
7028;TZXIIJRCD;17163;100700.000000;"Webpay Plus REST";4;"2025-05-08 11:14:21"
7027;EGCKULHRC;28954;202850.000000;"Webpay Plus REST";4;"2025-05-08 11:12:45"
7026;FXLLKUSQI;20477;253500.000000;"Webpay Plus REST";4;"2025-05-08 10:11:02"
7025;AHMOHICEY;36862;153100.000000;"Webpay Plus REST";4;"2025-05-08 07:55:57"
7024;JCFRFCLSV;43703;152700.000000;"Webpay Plus REST";4;"2025-05-08 03:19:59"
7023;DPEZUNTIY;43704;59635.000000;"Webpay Plus REST";4;"2025-05-08 03:03:55"
7022;VPZQVQRPS;43593;110100.000000;"Webpay Plus REST";4;"2025-05-08 01:20:57"
7021;OMNUKWNXG;43702;257200.000000;"Pagos por transferencia bancaria";6;"2025-05-08 00:11:09"
7020;DTEZEYRVG;30440;103000.000000;"Webpay Plus REST";4;"2025-05-08 00:05:56"
7019;XBETHPNMK;40000;100670.000000;"Webpay Plus REST";4;"2025-05-07 23:30:24"
7018;ENYPIMPOL;30039;370035.000000;"Webpay Plus REST";4;"2025-05-07 23:24:29"
7017;ENYPIMPOL;30039;72135.000000;"Webpay Plus REST";4;"2025-05-07 23:24:16"
7016;YQQALMXGP;19308;454900.000000;"Pagos por transferencia bancaria";4;"2025-05-07 23:01:21"
7015;DVJQPFSSB;19189;109725.000000;"Webpay Plus REST";4;"2025-05-07 22:52:54"
7014;OXWPAYMKV;8899;171700.000000;"Webpay Plus REST";4;"2025-05-07 22:41:36"
7013;JQFRWVYJC;19189;134045.000000;"Webpay Plus REST";4;"2025-05-07 22:38:55"
7012;JCBVOAPMP;40753;60100.000000;"Webpay Plus REST";4;"2025-05-07 22:24:14"
7011;VFQDADULX;43698;225600.000000;"Webpay Plus REST";4;"2025-05-07 22:05:47"
7010;BYAFQCQVX;43697;62000.000000;"Webpay Plus REST";4;"2025-05-07 21:38:41"
7009;AKMFYUNXM;43693;57605.000000;"Webpay Plus REST";4;"2025-05-07 21:00:30"
7008;PGKURBYZP;39573;391100.000000;"Webpay Plus REST";4;"2025-05-07 20:27:47"
7007;GWBJRJLUM;40028;101500.000000;"Pagos por transferencia bancaria";4;"2025-05-07 20:10:13"
7006;PQRJGNJYJ;43692;58559.000000;"Pagos por transferencia bancaria";4;"2025-05-07 20:03:28"
7005;XUFTFIJTO;31878;102181.000000;"Pagos por transferencia bancaria";4;"2025-05-07 18:03:41"
7004;CUEFRAENT;43674;106300.000000;"Webpay Plus REST";4;"2025-05-07 17:51:15"
7003;TTYRDGLTI;11919;181450.000000;"Webpay Plus REST";4;"2025-05-07 17:44:58"
7002;KSLQZRLUR;43691;88561.000000;"Webpay Plus REST";4;"2025-05-07 16:29:13"
7001;PIMJHOEUF;13152;153900.000000;"Pagos por transferencia bancaria";4;"2025-05-07 16:10:50"
7000;PUGYBDLCX;25353;58012.000000;"Webpay Plus REST";4;"2025-05-07 16:07:59"
6999;CUBDJJGJC;42599;105890.000000;"Webpay Plus REST";4;"2025-05-07 15:11:07"
6998;FOGSLUOOX;43688;58635.000000;"Pagos por transferencia bancaria";4;"2025-05-07 14:55:53"
6997;LCFBGQMRR;15366;108700.000000;"Webpay Plus REST";4;"2025-05-07 13:01:55"
6996;RVSYCLWEJ;42836;94610.000000;"Webpay Plus REST";4;"2025-05-07 12:03:44"
6995;RBBJNSPYI;39206;116500.000000;"Webpay Plus REST";4;"2025-05-07 12:03:03"
6994;ZZDTEXWJI;26520;63718.000000;"Webpay Plus REST";4;"2025-05-07 11:51:45"
6993;CWUUOWRVQ;22584;77348.000000;"Webpay Plus REST";4;"2025-05-07 10:45:30"
6992;WONQWLGJR;31029;103800.000000;"Webpay Plus REST";4;"2025-05-07 10:38:23"
6991;YXPXKRGDQ;43203;165300.000000;"Webpay Plus REST";4;"2025-05-07 08:57:22"
6990;ROWIWEPZZ;36080;406700.000000;"Webpay Plus REST";4;"2025-05-07 05:02:11"
6989;QBVDNMHAG;3636;399100.000000;"Webpay Plus REST";4;"2025-05-07 02:15:12"
6988;UZQJZLMKM;11855;166700.000000;"Webpay Plus REST";4;"2025-05-07 01:15:20"
6987;DAQCWPPIU;40760;116800.000000;"Webpay Plus REST";4;"2025-05-07 00:46:38"
6986;WRVCAIIPE;43682;65854.000000;"Webpay Plus REST";4;"2025-05-07 00:38:50"
6985;ATNLXXRHK;17351;102715.000000;"Pagos por transferencia bancaria";6;"2025-05-07 00:13:31"
6984;BSENXOIYH;33057;111880.000000;"Webpay Plus REST";4;"2025-05-07 00:06:28"
6983;SVYXWZXMJ;38627;141800.000000;"Webpay Plus REST";4;"2025-05-06 23:42:18"
6982;JUVFRAVFA;15444;144400.000000;"Webpay Plus REST";4;"2025-05-06 23:11:07"
6981;LFKYNWSLW;43680;58302.000000;"Webpay Plus REST";4;"2025-05-06 22:38:46"
6980;EIYIOUWME;32106;110800.000000;"Webpay Plus REST";4;"2025-05-06 22:33:31"
6979;MLQTBKAXF;30640;100550.000000;"Webpay Plus REST";4;"2025-05-06 22:31:42"
6978;CMUTXTIHE;40764;58958.000000;"Webpay Plus REST";4;"2025-05-06 22:21:53"
6977;UEHKWIQRB;37344;341200.000000;"Webpay Plus REST";4;"2025-05-06 22:15:01"
6976;YLQYGXGYS;43678;104900.000000;"Webpay Plus REST";4;"2025-05-06 22:00:24"
6975;PWUXQNRQC;11875;115400.000000;"Webpay Plus REST";4;"2025-05-06 21:56:58"
6974;KEQRNAUPZ;17509;160600.000000;"Webpay Plus REST";4;"2025-05-06 21:34:36"
6973;RUYITFAYZ;42546;59158.000000;"Webpay Plus REST";4;"2025-05-06 21:15:23"
6972;EKDXMOOZB;37501;184490.000000;"Webpay Plus REST";4;"2025-05-06 21:12:33"
6971;QTRLDATZM;41930;100000.000000;"Webpay Plus REST";4;"2025-05-06 21:05:40"
6970;GNGEFZKUP;20649;127253.000000;"Webpay Plus REST";4;"2025-05-06 21:04:05"
6969;FLVUMBDDW;40084;119100.000000;"Webpay Plus REST";4;"2025-05-06 20:17:54"
6968;ROOXBTZPQ;33576;114400.000000;"Webpay Plus REST";4;"2025-05-06 19:50:34"
6967;TRHLQKFQO;13365;191900.000000;"Webpay Plus REST";4;"2025-05-06 19:29:25"
6966;BUPOREERZ;30605;110200.000000;"Pagos por transferencia bancaria";4;"2025-05-06 19:27:34"
6965;WASHPWRHL;43142;115600.000000;"Webpay Plus REST";4;"2025-05-06 18:02:14"
6964;XILMSREEL;39713;141520.000000;"Webpay Plus REST";4;"2025-05-06 18:00:46"
6963;TGSTIJEDX;39063;200330.000000;"Webpay Plus REST";4;"2025-05-06 17:56:23"
6962;SEQZBXERZ;31902;149700.000000;"Pagos por transferencia bancaria";4;"2025-05-06 17:22:45"
6961;HNUWVUWFN;43142;100200.000000;"Pagos por transferencia bancaria";6;"2025-05-06 17:08:05"
6960;DIYINXKLC;37009;146400.000000;"Webpay Plus REST";4;"2025-05-06 15:47:51"
6959;GVNPICSTZ;43316;50520.000000;"Webpay Plus REST";4;"2025-05-06 15:36:25"
6958;GXDNHKVCH;30985;102100.000000;"Pagos por transferencia bancaria";6;"2025-05-06 15:27:08"
6957;YRHVNHITP;11975;264280.000000;"Webpay Plus REST";4;"2025-05-06 15:19:58"
6956;DKABLVHYH;43509;145900.000000;"Webpay Plus REST";4;"2025-05-06 15:07:57"
6955;WHVDQMLWQ;43672;73000.000000;"Pagos por transferencia bancaria";4;"2025-05-06 15:07:35"
6954;RXXSWNVDL;31105;317200.000000;"Webpay Plus REST";4;"2025-05-06 14:48:05"
6953;VFVVNDRPV;36841;57948.000000;"Webpay Plus REST";4;"2025-05-06 14:46:14"
6952;IQIRLTGKY;29029;277540.000000;"Webpay Plus REST";4;"2025-05-06 14:39:26"
6951;YSBMGJGRU;13839;256100.000000;"Pagos por transferencia bancaria";4;"2025-05-06 14:33:29"
6950;YMRBYFVYX;33723;102040.000000;"Webpay Plus REST";4;"2025-05-06 14:22:10"
6949;WFATNNRXZ;29624;130500.000000;"Webpay Plus REST";4;"2025-05-06 14:13:58"
6948;KRFEHNUMK;38889;59015.000000;"Pagos por transferencia bancaria";4;"2025-05-06 13:47:15"
6947;CPEWLUFBS;42169;93310.000000;"Webpay Plus REST";4;"2025-05-06 13:43:06"
6946;UGXOMNUKT;13572;126480.000000;"Webpay Plus REST";4;"2025-05-06 13:00:43"
6945;JPXJMADJU;21264;148500.000000;"Webpay Plus REST";4;"2025-05-06 12:52:25"
6944;MAYIPVFSQ;11182;136550.000000;"Webpay Plus REST";4;"2025-05-06 12:50:02"
6943;NZTNJUCZE;32367;124400.000000;"Webpay Plus REST";4;"2025-05-06 12:48:56"
6942;EEWTZRMNJ;43596;283650.000000;"Pagos por transferencia bancaria";6;"2025-05-06 12:12:51"
6941;GMFPJKEDD;39740;197020.000000;"Webpay Plus REST";4;"2025-05-06 11:44:54"
6940;MSRZQGLPH;17250;180100.000000;"Webpay Plus REST";4;"2025-05-06 11:21:28"
6939;XFTIRYPPO;43660;51200.000000;"Webpay Plus REST";4;"2025-05-06 11:17:22"
6938;CFNJCWOZQ;40037;185400.000000;"Webpay Plus REST";4;"2025-05-06 11:11:59"
6937;JICNWKGJI;43613;101600.000000;"Webpay Plus REST";4;"2025-05-06 10:57:25"
6936;RVXNJFTBL;43659;101100.000000;"Pagos por transferencia bancaria";4;"2025-05-06 10:42:50"
6935;BJCUGBGRP;13064;67748.000000;"Pagos por transferencia bancaria";4;"2025-05-06 10:32:32"
6934;VJHTBNSDU;43658;100000.000000;"Webpay Plus REST";4;"2025-05-06 10:28:06"
6933;GVTBIEFCZ;43237;121260.000000;"Webpay Plus REST";4;"2025-05-06 10:24:08"
6932;SBMNQSHCG;34304;80148.000000;"Webpay Plus REST";4;"2025-05-06 10:02:47"
6931;KLASLXIJR;19189;229600.000000;"Webpay Plus REST";4;"2025-05-06 09:35:21"
6930;SIAQNWVFC;25466;152400.000000;"Pagos por transferencia bancaria";4;"2025-05-06 09:13:14"
6929;ISPOOVNJK;43650;59274.000000;"Webpay Plus REST";4;"2025-05-06 08:26:12"
6928;TWKTKKCWY;43199;101200.000000;"Webpay Plus REST";4;"2025-05-06 08:01:55"
6927;NOUJJDZXI;39873;138100.000000;"Pagos por transferencia bancaria";6;"2025-05-06 07:56:37"
6926;HMRVWYXAX;12037;135200.000000;"Pagos por transferencia bancaria";4;"2025-05-06 06:44:20"
6925;SYOQTAPEC;41116;62554.000000;"Webpay Plus REST";4;"2025-05-06 04:56:28"
6924;ARVOBVXOC;23766;2413206.000000;"Webpay Plus REST";4;"2025-05-06 03:34:37"
6923;YPEUHBNXJ;30517;157080.000000;"Webpay Plus REST";4;"2025-05-06 03:10:54"
6922;AYDLMCWKB;17351;146800.000000;"Webpay Plus REST";4;"2025-05-06 01:44:29"
6921;GTSVMEVUZ;40659;113500.000000;"Webpay Plus REST";4;"2025-05-06 01:20:32"
6920;DJKDNULNR;14207;179800.000000;"Webpay Plus REST";4;"2025-05-06 00:45:26"
6919;ZRWGKQOPK;43213;66578.000000;"Webpay Plus REST";4;"2025-05-06 00:39:20"
6918;LZVNVYCPQ;43654;217090.000000;"Webpay Plus REST";4;"2025-05-06 00:31:12"
6917;TDSDRYMOL;26636;180600.000000;"Webpay Plus REST";4;"2025-05-06 00:16:53"
6916;HWINJVSOQ;28959;121400.000000;"Webpay Plus REST";4;"2025-05-06 00:15:41"
6915;XMLCFMTCG;34325;102300.000000;"Webpay Plus REST";4;"2025-05-05 23:39:27"
6914;GDOAYOASF;11678;100000.000000;"Webpay Plus REST";4;"2025-05-05 23:37:59"
6913;KNTYFJXRF;1265;122670.000000;"Webpay Plus REST";4;"2025-05-05 23:37:14"
6912;YQOMRGLWR;43650;58054.000000;"Pagos por transferencia bancaria";6;"2025-05-05 23:09:37"
6911;DIHOLTGMF;11528;118800.000000;"Webpay Plus REST";4;"2025-05-05 23:02:01"
6910;MDKRMVFML;31088;101800.000000;"Pagos por transferencia bancaria";4;"2025-05-05 22:57:22"
6909;WCEXRYCRY;23966;212700.000000;"Webpay Plus REST";4;"2025-05-05 22:35:52"
6908;TOIDODAJS;43649;118550.000000;"Webpay Plus REST";4;"2025-05-05 22:28:40"
6907;CXFZWHRUR;28716;168900.000000;"Pagos por transferencia bancaria";4;"2025-05-05 22:24:19"
6906;BOXPFVTBP;29616;131000.000000;"Webpay Plus REST";4;"2025-05-05 22:22:28"
6905;TVXAUSGWB;43018;141600.000000;"Webpay Plus REST";4;"2025-05-05 22:09:17"
6904;OZMZXKVRT;37920;86633.000000;"Webpay Plus REST";4;"2025-05-05 22:04:06"
6903;WMHYNJSZS;28716;144300.000000;"Pagos por transferencia bancaria";6;"2025-05-05 22:03:43"
6902;OQWOXHJVZ;32769;59260.000000;"Pagos por transferencia bancaria";4;"2025-05-05 22:00:40"
6901;HGWGMWMMZ;43646;69355.000000;"Pagos por transferencia bancaria";4;"2025-05-05 21:48:22"
6900;EGKSIWSTY;43642;153100.000000;"Webpay Plus REST";4;"2025-05-05 21:33:11"
6899;WFPVASIRZ;43645;61354.000000;"Webpay Plus REST";4;"2025-05-05 21:29:32"
6898;HEMMPHKDS;34062;120000.000000;"Webpay Plus REST";4;"2025-05-05 20:53:37"
6897;LAVLVAWEN;43078;56721.000000;"Webpay Plus REST";4;"2025-05-05 20:43:42"
6896;HOPVHZAZE;43612;58092.000000;"Webpay Plus REST";4;"2025-05-05 20:02:31"
6895;STDVCUPDJ;4950;109260.000000;"Webpay Plus REST";4;"2025-05-05 19:55:11"
6894;IWHXIDDKM;42198;72950.000000;"Webpay Plus REST";4;"2025-05-05 19:47:57"
6893;UAGIGAMSZ;27850;174500.000000;"Webpay Plus REST";4;"2025-05-05 19:38:22"
6892;TAPOSUYKT;24198;101500.000000;"Webpay Plus REST";4;"2025-05-05 19:18:02"
6891;UIGGLNIWI;26204;175900.000000;"Pagos por transferencia bancaria";4;"2025-05-05 17:38:07"
6890;XRKAPNBFZ;43639;58348.000000;"Webpay Plus REST";4;"2025-05-05 17:34:24"
6889;WCHZCTPRY;12915;482450.000000;"Webpay Plus REST";4;"2025-05-05 17:25:53"
6888;NGHLGDIDM;43638;117900.000000;"Webpay Plus REST";4;"2025-05-05 17:03:10"
6887;OPPBOOECT;43637;63400.000000;"Pagos por transferencia bancaria";4;"2025-05-05 16:51:26"
6886;UKPUGVXOI;18022;152700.000000;"Webpay Plus REST";4;"2025-05-05 16:31:38"
6885;PAKSHVZXO;41874;69203.000000;"Webpay Plus REST";4;"2025-05-05 16:25:11"
6884;ROATWGOQK;43595;57983.000000;"Webpay Plus REST";4;"2025-05-05 15:52:42"
6883;KASZISXQK;25062;301600.000000;"Webpay Plus REST";4;"2025-05-05 15:43:03"
6882;VDNHXYUWI;14379;269210.000000;"Webpay Plus REST";4;"2025-05-05 15:15:15"
6881;GIHQDAEZN;43634;101500.000000;"Webpay Plus REST";4;"2025-05-05 14:48:43"
6880;HCIZLWKYW;31731;309200.000000;"Pagos por transferencia bancaria";4;"2025-05-05 14:41:47"
6879;KORWPRTVZ;39868;84415.000000;"Webpay Plus REST";4;"2025-05-05 14:39:18"
6878;HLJVDJPKF;42792;78900.000000;"Webpay Plus REST";4;"2025-05-05 14:25:29"
6877;TESFLDGIL;43407;71548.000000;"Webpay Plus REST";4;"2025-05-05 13:46:58"
6876;FBHQGLPQZ;35344;106700.000000;"Webpay Plus REST";4;"2025-05-05 12:37:18"
6875;LRYICHPYL;43632;57129.000000;"Webpay Plus REST";4;"2025-05-05 12:36:11"
6874;GXSNTZGNO;37894;113600.000000;"Webpay Plus REST";4;"2025-05-05 12:07:30"
6873;ESBXTSHED;40685;73859.000000;"Pagos por transferencia bancaria";4;"2025-05-05 11:55:39"
6872;MJSIPLDWN;35458;248170.000000;"Webpay Plus REST";4;"2025-05-05 11:40:16"
6871;BNXHUPBAM;43631;62761.000000;"Pagos por transferencia bancaria";4;"2025-05-05 11:33:32"
6870;AQTDPSQCI;17948;106900.000000;"Webpay Plus REST";4;"2025-05-05 11:08:42"
6869;NONIAUMAE;43243;148400.000000;"Webpay Plus REST";4;"2025-05-05 11:02:38"
6868;QPGFCNTDH;43173;57515.000000;"Webpay Plus REST";4;"2025-05-05 11:01:03"
6867;CDJYOBYHW;43620;94158.000000;"Webpay Plus REST";4;"2025-05-05 10:58:48"
6866;VLJIBQMFZ;43630;125470.000000;"Pagos por transferencia bancaria";4;"2025-05-05 10:55:24"
6865;FNMCNCXOQ;39042;103800.000000;"Webpay Plus REST";4;"2025-05-05 10:36:44"
6864;LYHIOEDGZ;20609;386770.000000;"Webpay Plus REST";4;"2025-05-05 08:46:13"
6863;VYQQDGLQM;11564;440800.000000;"Webpay Plus REST";4;"2025-05-05 07:52:11"
6862;GHCPCCVJA;43510;103900.000000;"Webpay Plus REST";4;"2025-05-05 07:44:27"
6861;VTDNCMFIX;12544;119000.000000;"Pagos por transferencia bancaria";4;"2025-05-05 07:25:33"
6860;ODXKQGYLD;14219;195460.000000;"Webpay Plus REST";4;"2025-05-05 01:41:54"
6859;KOIGGDIVB;43627;145400.000000;"Pagos por transferencia bancaria";4;"2025-05-05 00:54:50"
6858;WLVPYIXBL;43623;172400.000000;"Webpay Plus REST";4;"2025-05-05 00:28:59"
6857;OFAJJIBPB;13022;126400.000000;"Pagos por transferencia bancaria";4;"2025-05-05 00:00:12"
6856;NIYVGDGUJ;12298;116200.000000;"Webpay Plus REST";4;"2025-05-04 23:59:34"
6855;KOUABHQHU;23882;105000.000000;"Webpay Plus REST";4;"2025-05-04 23:44:13"
6854;JUKNNBTZU;43610;100720.000000;"Webpay Plus REST";4;"2025-05-04 23:31:01"
6853;DZJOZFGIC;43473;120000.000000;"Webpay Plus REST";4;"2025-05-04 23:24:01"
6852;FNVBRBIMI;36353;120200.000000;"Webpay Plus REST";4;"2025-05-04 23:09:03"
6851;RKKUWIXGY;37256;106200.000000;"Webpay Plus REST";4;"2025-05-04 23:02:29"
6850;DOUWROGYV;42091;170100.000000;"Webpay Plus REST";4;"2025-05-04 22:41:20"
6849;IMZENFAWV;42611;116500.000000;"Webpay Plus REST";4;"2025-05-04 22:37:03"
6848;QSXNZWOOA;35381;241820.000000;"Webpay Plus REST";4;"2025-05-04 22:34:25"
6847;AMLPLOLCE;20995;522120.000000;"Pagos por transferencia bancaria";4;"2025-05-04 22:32:42"
6846;UQWEHCTET;4032;371220.000000;"Webpay Plus REST";4;"2025-05-04 22:22:30"
6845;ADNEWDPBG;24967;107030.000000;"Webpay Plus REST";4;"2025-05-04 22:21:10"
6844;BNKQHNCNN;11855;126400.000000;"Webpay Plus REST";4;"2025-05-04 21:55:38"
6843;NYEASYKVT;32977;106200.000000;"Webpay Plus REST";4;"2025-05-04 21:47:12"
6842;EFLDEZCYL;37711;237900.000000;"Webpay Plus REST";4;"2025-05-04 21:43:54"
6841;RKMHXCFJK;43564;182750.000000;"Webpay Plus REST";4;"2025-05-04 21:30:57"
6840;NBJFXRYZC;30097;103730.000000;"Pagos por transferencia bancaria";4;"2025-05-04 21:28:58"
6839;HYBJOFDNX;43618;101710.000000;"Pagos por transferencia bancaria";4;"2025-05-04 20:59:07"
6838;KRPNVKZRF;36192;56882.000000;"Webpay Plus REST";4;"2025-05-04 20:29:33"
6837;WYKZMICTM;28748;100900.000000;"Webpay Plus REST";4;"2025-05-04 20:25:03"
6836;YJLMRHUOW;8333;299200.000000;"Webpay Plus REST";4;"2025-05-04 20:10:15"
6835;FNDXQZEVX;38409;204450.000000;"Webpay Plus REST";4;"2025-05-04 19:57:03"
6834;BGPVJJAPD;11226;508400.000000;"Pagos por transferencia bancaria";4;"2025-05-04 19:52:33"
6833;XBDUSYQCS;42972;150800.000000;"Webpay Plus REST";4;"2025-05-04 19:45:46"
6832;SSHIRXIIQ;39437;116300.000000;"Webpay Plus REST";4;"2025-05-04 19:32:17"
6831;FRETWNUVD;36562;109100.000000;"Pagos por transferencia bancaria";4;"2025-05-04 18:14:43"
6830;HRMAWHZCS;42736;110400.000000;"Webpay Plus REST";4;"2025-05-04 17:38:17"
6829;ILGMJHFUD;43608;107100.000000;"Webpay Plus REST";4;"2025-05-04 17:35:55"
6828;RCXCEPXSW;12157;270700.000000;"Webpay Plus REST";4;"2025-05-04 17:20:25"
6827;HVODGHUOH;15883;179700.000000;"Webpay Plus REST";4;"2025-05-04 16:34:03"
6826;XJVAYROBA;13976;204300.000000;"Webpay Plus REST";4;"2025-05-04 16:21:20"
6825;QEXDLEENV;41833;130180.000000;"Webpay Plus REST";4;"2025-05-04 15:37:39"
6824;YYKAROSRM;42743;56088.000000;"Webpay Plus REST";4;"2025-05-04 15:13:07"
6823;WQQKQBAJV;35717;144100.000000;"Webpay Plus REST";4;"2025-05-04 15:11:29"
6822;SGBZONUWA;35594;116900.000000;"Webpay Plus REST";4;"2025-05-04 14:00:08"
6821;CDUOUHFCH;37222;149400.000000;"Webpay Plus REST";4;"2025-05-04 12:56:26"
6820;YBJRTXPOS;39513;118300.000000;"Webpay Plus REST";4;"2025-05-04 12:47:10"
6819;JNXSQZRYO;36552;128800.000000;"Webpay Plus REST";4;"2025-05-04 11:50:24"
6818;RRSXDNSPX;19074;114900.000000;"Pagos por transferencia bancaria";4;"2025-05-04 11:14:55"
6817;RJIFFUTVC;34250;136350.000000;"Pagos por transferencia bancaria";4;"2025-05-04 11:02:47"
6816;JQWDMTYDG;17114;111700.000000;"Webpay Plus REST";4;"2025-05-04 10:37:32"
6815;ZFMIARWUE;36479;102920.000000;"Webpay Plus REST";4;"2025-05-04 10:01:15"
6814;TCBTFYWLC;43203;176800.000000;"Webpay Plus REST";4;"2025-05-04 09:58:40"
6813;SCCWGCUJR;24612;164120.000000;"Pagos por transferencia bancaria";4;"2025-05-04 09:32:03"
6812;MRZEILTJG;43536;104100.000000;"Webpay Plus REST";4;"2025-05-04 01:52:53"
6811;NZLXYSYRU;43604;250560.000000;"Pagos por transferencia bancaria";4;"2025-05-04 01:03:10"
6810;TJGBXCUWR;39529;117250.000000;"Webpay Plus REST";4;"2025-05-04 00:59:30"
6809;XYAURQYOH;43513;63335.000000;"Webpay Plus REST";4;"2025-05-04 00:34:25"
6808;RZGWJYAYU;24771;153100.000000;"Webpay Plus REST";4;"2025-05-04 00:16:26"
6807;DPTJVUASK;11633;302300.000000;"Webpay Plus REST";4;"2025-05-03 22:47:44"
6806;HARPQVWLR;27055;263410.000000;"Webpay Plus REST";4;"2025-05-03 22:30:52"
6805;USGUNZMFB;42808;109700.000000;"Webpay Plus REST";4;"2025-05-03 22:28:41"
6804;MTZWSOGLS;24288;100632.000000;"Webpay Plus REST";4;"2025-05-03 22:20:16"
6803;MENKYSSJH;43601;58535.000000;"Webpay Plus REST";4;"2025-05-03 22:01:25"
6802;GIZOKOYKE;27935;209900.000000;"Webpay Plus REST";4;"2025-05-03 21:47:09"
6801;PQCGKVAST;40412;125280.000000;"Pagos por transferencia bancaria";4;"2025-05-03 21:43:56"
